timestamp,catalogue_cpu_cfs_periods_total,catalogue_cpu_cfs_throttled,catalogue_cpu_usage,catalogue_mem_usage,catalogue_net_rx_byte,catalogue_net_rx_drop,catalogue_net_rx_error,catalogue_net_tx_byte,catalogue_net_tx_drop,catalogue_net_tx_error,compute1_CPU_utilization,compute1_disk_read,compute1_disk_utilization,compute1_disk_write,compute1_load_average,compute1_mem_utilization,compute1_net_rx_drop_eno1,compute1_net_rx_drop_eno2,compute1_net_rx_eno1,compute1_net_rx_eno2,compute1_net_rx_err_eno1,compute1_net_rx_err_eno2,compute1_net_tx_drop_eno1,compute1_net_tx_drop_eno2,compute1_net_tx_eno1,compute1_net_tx_eno2,compute1_net_tx_err_eno1,compute1_net_tx_err_eno2,compute1_temp_cel,compute2_CPU_utilization,compute2_disk_read,compute2_disk_utilization,compute2_disk_write,compute2_load_average,compute2_mem_utilization,compute2_net_rx_drop_eno1,compute2_net_rx_drop_eno2,compute2_net_rx_eno1,compute2_net_rx_eno2,compute2_net_rx_err_eno1,compute2_net_rx_err_eno2,compute2_net_tx_drop_eno1,compute2_net_tx_drop_eno2,compute2_net_tx_eno1,compute2_net_tx_eno2,compute2_net_tx_err_eno1,compute2_net_tx_err_eno2,compute2_temp_cel,front-end_cpu_cfs_periods_total,front-end_cpu_cfs_throttled,front-end_cpu_usage,front-end_mem_usage,front-end_net_rx_byte,front-end_net_rx_drop,front-end_net_rx_error,front-end_net_tx_byte,front-end_net_tx_drop,front-end_net_tx_error,incoming_success_rate,label,latency,orders_cpu_cfs_periods_total,orders_cpu_cfs_throttled,orders_cpu_usage,orders_mem_usage,orders_net_rx_byte,orders_net_rx_drop,orders_net_rx_error,orders_net_tx_byte,orders_net_tx_drop,orders_net_tx_error,payment_cpu_cfs_periods_total,payment_cpu_cfs_throttled,payment_cpu_usage,payment_mem_usage,payment_net_rx_byte,payment_net_rx_drop,payment_net_rx_error,payment_net_tx_byte,payment_net_tx_drop,payment_net_tx_error,queue-master_cpu_cfs_periods_total,queue-master_cpu_cfs_throttled,queue-master_cpu_usage,queue-master_mem_usage,queue-master_net_rx_byte,queue-master_net_rx_drop,queue-master_net_rx_error,queue-master_net_tx_byte,queue-master_net_tx_drop,queue-master_net_tx_error,request_per_second,shipping_cpu_cfs_periods_total,shipping_cpu_cfs_throttled,shipping_cpu_usage,shipping_mem_usage,shipping_net_rx_byte,shipping_net_rx_drop,shipping_net_rx_error,shipping_net_tx_byte,shipping_net_tx_drop,shipping_net_tx_error,vm_1_CPU_utilization,vm_1_disk_read,vm_1_disk_utilization,vm_1_disk_write,vm_1_load_average,vm_1_mem_utilization,vm_1_net_rx,vm_1_net_rx_drop,vm_1_net_rx_err,vm_1_net_tx,vm_1_net_tx_drop,vm_1_net_tx_err,vm_2_CPU_utilization,vm_2_disk_read,vm_2_disk_utilaization,vm_2_disk_write,vm_2_load_average,vm_2_mem_utilization,vm_2_net_rx,vm_2_net_rx_drop,vm_2_net_rx_err,vm_2_net_tx,vm_2_net_tx_drop,vm_2_net_tx_err,vm_3_CPU_utilization,vm_3_disk_read,vm_3_disk_utilaization,vm_3_disk_write,vm_3_load_average,vm_3_mem_utilization,vm_3_net_rx,vm_3_net_rx_drop,vm_3_net_rx_err,vm_3_net_tx,vm_3_net_tx_drop,vm_3_net_tx_err
11:59:47 12/02/22 KST,1.7457,0.6218,9.8661,0,1.3793,0,0,138.7822,0,0,5.8258,2.8444,2.9818,284.8,4.6375,14.4437,0,0,1.8795,570.9041,0,0,0,0,5.2395,157.0369,0,0,38.119,12.9267,0,8.114,152.8889,8.8,25.9635,0,0,1.0484,38.2327,0,0,0,0,4.9939,496.6502,0,0,42.2381,7.7725,1.8355,42.9769,0.326,3.3007,0,0,223.6957,0,0,1,0,0.3083,7.071,0,1.9415,0,0.9884,0,0,90.7124,0,0,1.779,0.6994,11.558,0.0001,1.0237,0,0,82.8732,0,0,7.6309,0,3.0298,0,4.1447,0,0,133.5225,0,0,19.4,7.7559,0,2.9883,0,0.908,0,0,81.7724,0,0,8.6329,0,6.3607,185.5136,6,7.6538,0.5182,0,0,13.5776,0,0,41.4674,0,7.801,52.7014,33.9167,9.6728,0.7401,0,0,9.7971,0,0,7.9044,0,12.6711,0,1.7812,3.4809,0.956,0,0,13.9601,0,0
11:59:59 12/02/22 KST,1.531,0.6264,9.4751,0,1.3323,0,0,133.7835,0,0,5.8872,0,2.982,429.1556,4.6375,14.4727,0,0,1.4136,568.2431,0,0,0,0,5.1949,164.898,0,0,38.119,12.9267,0,8.114,152.8889,8.8,25.9635,0,0,1.0484,38.2327,0,0,0,0,4.9939,496.6502,0,0,42.2381,6.6746,1.3693,35.187,0.1792,4.5377,0,0,310.9311,0,0,1,0,0.265,7.8485,1.7674,19.8179,0,1.0631,0,0,86.0792,0,0,2.2757,0.7823,13.7047,0,1.2107,0,0,98.7171,0,0,8.6603,0,3.4376,0,3.561,0,0,115.858,0,0,18.587,7.8869,0.9229,12.2492,0,0.9317,0,0,83.8817,0,0,6.2977,0,6.3618,245.0909,5.9141,7.4553,0.5328,0,0,13.9588,0,0,37.3345,0,7.8011,57.7455,33.9583,9.6755,0.7936,0,0,10.4873,0,0,1.5243,0,12.6711,0,1.7031,3.4752,1.0172,0,0,14.9009,0,0
12:00:11 12/02/22 KST,1.7925,0.7295,11.4799,0,1.0773,0,0,108.1554,0,0,5.8872,0,2.982,429.1556,4.6375,14.4727,0,0,1.4136,568.2431,0,0,0,0,5.1949,164.898,0,0,38.119,13.0083,0,8.114,167.2889,9.0875,25.9795,0,0,1.7311,38.4859,0,0,0,0,5.2803,498.1179,0,0,42.4048,8.1153,2.5778,48.4178,0.2296,4.6893,0,0,280.5865,0,0,1,0,0.45,7.851,1.1757,13.851,0,0.9873,0,0,87.1767,0,0,2.4535,1.0296,16.1623,0,1.2976,0,0,105.4861,0,0,8.5855,0,3.4075,0,4.1437,0,0,133.6539,0,0,17.8,8.1502,1.0159,13.274,0,0.9125,0,0,84.8962,0,0,9.0345,0,6.8579,250.2802,5.8203,7.5752,0.5167,0,0,13.5401,0,0,37.1726,0,7.8012,62.3127,33.75,9.6773,0.7929,0,0,10.4865,0,0,1.8543,0,12.6711,0,1.6406,3.4768,1.0026,0,0,14.7413,0,0
12:00:22 12/02/22 KST,1.9089,0.8659,12.8783,0,1.3221,0,0,137.1399,0,0,6.3567,2.8444,2.983,2082.2222,5.025,14.4846,0,0,1.2987,557.7774,0,0,0,0,4.5712,169.2246,0,0,38.5238,12.7717,0,8.114,132.9778,9.2625,25.9847,0,0,1.7418,38.7022,0,0,0,0,5.0492,498.0334,0,0,42.2619,7.8197,2.8116,49.3151,0.1593,4.848,0,0,322.0802,0,0,1,0,0.094,8.2869,1.9557,21.6787,0,0.9873,0,0,87.1767,0,0,2.4865,0.9809,15.0121,0,1.283,0,0,107.0211,0,0,8.4273,0,3.3239,0,4.1387,0,0,133.7327,0,0,16.585,6.5612,1.178,14.1991,0,0.6313,0,0,58.7617,0,0,6.6752,0,6.8687,1281.6623,5.7812,7.5069,0.5191,0,0,13.6085,0,0,40.5137,0,7.8012,46.1819,33.0417,9.6811,0.7427,0,0,9.827,0,0,1.9026,0,12.6711,0,1.5781,3.4788,0.9993,0,0,14.6913,0,0
12:00:34 12/02/22 KST,1.4863,0.6754,9.8678,0,1.2662,0,0,129.2918,0,0,7.01,2.8444,2.9831,2690.6667,5.475,14.3915,0,0,1.8934,569.9827,0,0,0,0,5.2165,160.4242,0,0,38.5952,12.8836,0,8.114,160.8889,9.1625,25.9806,0,0,1.1205,42.4199,0,0,0,0,4.8755,496.6278,0,0,42.3095,7.764,2.8791,48.8055,0.1715,3.5094,0,0,225.6789,0,0,1,0,1.9,8.3245,1.2691,14.7707,0,1.0721,0,0,83.8563,0,0,2.0143,0.9253,13.192,0,1.1122,0,0,92.3239,0,0,8.4316,0.1647,5.5625,0,4.1973,0,0,134.1389,0,0,8.8,6.8814,0,2.6864,0,0.9496,0,0,87.2422,0,0,20.5829,0,6.8692,1251.4874,5.7812,7.4637,0.4595,0,0,12.0449,0,0,37.1152,0,7.8013,56.2909,32.375,9.6762,0.7921,0,0,10.4866,0,0,1.7969,0,12.6711,0,1.5547,3.4816,1.0001,0,0,14.695,0,0
12:00:45 12/02/22 KST,2.2555,0.9962,14.4763,0,1.3035,0,0,134.4171,0,0,7.3794,2.8444,2.9881,10382.7556,5.8375,14.4139,0,0,1.5737,570.4055,0,0,0,0,4.8838,142.4678,0,0,38.6667,12.8836,0,8.114,160.8889,9.1625,25.9806,0,0,1.1205,42.4199,0,0,0,0,4.8755,496.6278,0,0,42.3095,7.3731,2.6146,44.7508,0.1916,4.1994,0,0,292.9701,0,0,1,0,0.4375,7.8359,0.0395,2.9151,0,0.9406,0,0,81.2457,0,0,2.6175,1.2926,17.5498,0,1.2672,0,0,107.9063,0,0,8.4782,0.5312,8.2265,0,2.8168,0,0,90.5456,0,0,10.6,8.0464,0.1387,4.5555,0,0.9245,0,0,84.2723,0,0,10.3648,0,6.4331,5365.7095,5.9844,7.5264,0.5155,0,0,13.0931,0,0,36.997,0,7.8013,58.6182,32.125,9.6716,0.7936,0,0,10.4963,0,0,5.6553,0,12.6711,0,1.5156,3.4828,0.9644,0,0,14.1809,0,0
12:00:57 12/02/22 KST,2.3705,1.0667,14.8764,0,1.094,0,0,109.9661,0,0,7.3794,2.8444,2.9881,10382.7556,5.8375,14.4139,0,0,1.5737,570.4055,0,0,0,0,4.8838,142.4678,0,0,38.6667,12.7769,0,8.114,129.0667,9.0375,26.0164,0,0,0.9779,42.0235,0,0,0,0,5.1265,498.3241,0,0,43.1667,6.1606,1.8631,34.7297,0.3474,3.6942,0,0,285.5643,0,0,1,0,0.0725,7.8176,0.0909,3.6031,0,1.0616,0,0,84.7487,0,0,2.4441,1.1514,16.1261,0,1.212,0,0,101.2805,0,0,8.4405,0.5627,8.4836,0,4.2853,0,0,138.7431,0,0,13,7.9983,0.128,4.6018,0,0.9258,0,0,82.6634,0,0,8.5775,0,6.3796,5743.3455,6.1875,7.6325,0.5302,0,0,13.4718,0,0,38.6129,0,7.8014,41.6057,31.75,9.675,0.7463,0,0,9.8843,0,0,1.9439,0,12.6711,0,1.4844,3.4844,0.9992,0,0,14.6981,0,0
12:01:09 12/02/22 KST,2.2191,0.9764,14.3741,0,1.0113,0,0,101.5873,0,0,7.2808,0,2.9881,8666.6667,5.8375,14.4267,0,0,1.4453,567.904,0,0,0,0,5.1725,130.1601,0,0,38.6667,13.0306,0,8.114,169.2444,9,26.0254,0,0,2.0348,42.136,0,0,0,0,5.4834,497.5517,0,0,42.381,7.0284,1.8422,38.078,0.2915,3.6779,0,0,289.5775,0,0,1,0,0.075,6.5648,0.0881,3.3504,0,0.8399,0,0,67.0284,0,0,2.5205,1.2603,17.495,0,1.2363,0,0,101.4848,0,0,8.52,0.6701,8.7533,0,4.1779,0,0,135.4434,0,0,14.2,7.6805,0.1531,4.699,0,0.9317,0,0,84.414,0,0,8.2337,0,6.3807,5268.6545,6.2891,7.6716,0.5303,0,0,13.4955,0,0,36.6519,0,7.8014,47.3455,31,9.6714,0.7921,0,0,10.4911,0,0,1.6332,0,12.6711,0,1.4531,3.4766,0.9984,0,0,14.697,0,0
12:01:20 12/02/22 KST,1.5269,0.621,10.0463,0,1.3128,0,0,136.6748,0,0,7.2686,0,2.9881,8079.0222,6.275,14.4604,0,0,1.4442,578.2817,0,0,0,0,4.6959,132.5829,0,0,38.7857,12.9881,0,8.114,123.3778,9.6625,25.9747,0,0,2.0428,39.7495,0,0,0,0,5.2871,503.4229,0,0,42.3333,6.8153,1.6618,37.0057,0.1552,2.8719,0,0,231.281,0,0,1,0,0.0243,6.2145,0.0834,3.169,0,10.4044,0,0,93.1648,0,0,2.0498,0.7724,12.6874,0,1.2653,0,0,106.3215,0,0,8.4137,0.4428,7.3519,0,4.0993,0,0,133.0999,0,0,13.8,7.6716,0.1104,4.2106,0,0.9109,0,0,82.426,0,0,10.5763,0,6.3816,4547.8057,6.375,7.68,0.5159,0,0,13.1082,0,0,37.9159,0,7.8025,44.4364,31,9.6678,0.7921,0,0,10.4906,0,0,5.0824,0,12.6711,0,1.4609,3.4738,0.9984,0,0,14.6999,0,0
12:01:32 12/02/22 KST,1.8336,0.8595,13.3703,0,1.285,0,0,129.4453,0,0,6.8856,0,2.9881,471.5556,6.7625,14.4608,0,0,2.4057,574.9189,0,0,0,0,5.4244,141.8442,0,0,38.5476,12.8967,0,8.114,223.1111,10.225,25.9998,0,0,1.5279,39.8134,0,0,0,0,4.9806,504.3361,0,0,42.2857,7.1581,1.3596,36.9502,0.2913,3.7896,0,0,287.4451,0,0,1,0,0.065,8.1174,0.0504,2.6941,0,6.8691,0,0,91.2485,0,0,2.2093,0.7684,13.4212,0,1.2765,0,0,104.6197,0,0,6.4302,0.0248,3.2624,0,3.088,0,0,99.6912,0,0,17.6,6.3208,0,2.5639,0,0.9251,0,0,84.9497,0,0,8.3911,0,6.3826,2477.5816,6.4531,7.6898,0.5441,0,0,14.4716,0,0,39.6676,0,7.8025,86.9482,30.75,9.6785,0.7693,0,0,10.1612,0,0,2.0732,0,12.6711,0,1.4375,3.479,0.9984,0,0,14.6956,0,0
12:01:44 12/02/22 KST,1.8548,0.8391,13.205,0,1.3121,0,0,132.218,0,0,6.8767,0,2.9881,414.7556,6.875,14.4654,0,0,1.9513,574.7432,0,0,0,0,4.9674,151.9287,0,0,38.5,12.8967,0,8.114,223.1111,10.225,25.9998,0,0,1.5279,39.8134,0,0,0,0,4.9806,504.3361,0,0,42.2857,5.8944,0.9018,28.9856,0.1535,3.9996,0,0,294.6906,0,0,1,0,0.065,8.2022,0,2.1356,0,8.8114,0,0,89.5726,0,0,2.0826,0.6138,11.9826,0,1.1412,0,0,94.4447,0,0,8.5834,0.1826,5.418,0,4.1344,0,0,135.1818,0,0,17.8,7.1729,0,2.7933,0,0.9139,0,0,85.1951,0,0,7.7645,0,6.3837,264.5872,6.4688,7.7676,0.5328,0,0,13.9727,0,0,37.5455,0,7.8026,82.1091,31.1667,9.6746,0.7921,0,0,10.4838,0,0,2.252,0,12.6711,0,1.3906,3.4822,0.9984,0,0,14.6951,0,0
12:01:55 12/02/22 KST,1.9146,0.805,12.9948,0,1.1004,0,0,107.2866,0,0,6.8767,0,2.9881,414.7556,6.875,14.4654,0,0,1.9513,574.7432,0,0,0,0,4.9674,151.9287,0,0,38.5,12.8661,0,8.114,179.7333,11.1125,25.9968,0,0,0.7938,40.3739,0,0,0,0,5.0034,504.0943,0,0,41.881,8.0847,1.2176,40.6435,0.1786,4.3102,0,0,308.0582,0,0,1,0,0.0767,8.1668,0,2.1156,0,0.9822,0,0,82.6683,0,0,2.3497,0.7602,13.6946,0,1.2951,0,0,106.7061,0,0,8.9658,0.1655,4.6143,0,4.1413,0,0,135.3207,0,0,17.8,7.0485,0,2.8927,0,0.7558,0,0,71.4207,0,0,10.2273,0,6.3845,330.0034,6.4609,7.772,0.5184,0,0,13.5905,0,0,37.3489,0,7.8026,86.6909,31.1667,9.6724,0.7949,0,0,10.5078,0,0,4.1674,0,12.6711,0,1.3594,3.483,0.9984,0,0,14.6973,0,0
12:02:07 12/02/22 KST,1.6558,0.5914,10.0163,0,1.3022,0,0,133.4312,0,0,6.5433,0,2.9881,512.3556,6.95,14.4669,0,0,1.6908,571.1416,0,0,0,0,5.1265,158.2075,0,0,38.4524,13.1203,0,8.114,212.6222,12.0375,25.9403,0,0,1.9324,38.3632,0,0,0,0,5.4133,479.6178,0,0,42.3571,8.0178,1.7772,43.5494,0.1499,4.5577,0,0,319.5462,0,0,1,0,0.295,5.025,0,1.6533,0,0.9432,0,0,81.851,0,0,1.814,0.6051,10.4462,0,1.2757,0,0,103.0899,0,0,8.9849,0.1293,4.3233,0,4.112,0,0,134.7752,0,0,20.8,6.791,0,2.8687,0,0.947,0,0,88.3907,0,0,7.4723,0,5.8023,335.9491,6.4062,7.78,0.5328,0,0,13.9713,0,0,39.8589,0,7.8027,86.5306,34.7917,9.6831,0.7493,0,0,9.9024,0,0,1.9545,0,12.6711,0,1.3594,3.4772,0.9985,0,0,14.6958,0,0
12:02:18 12/02/22 KST,1.7765,0.6477,10.5636,0,1.3266,0,0,135.3908,0,0,6.3989,0,2.9881,292.9778,7.1875,14.4755,0,0,1.297,571.1285,0,0,0,0,4.5605,170.2531,0,0,38.2619,13.1128,0,8.114,120.3556,12.925,25.9388,0,0,1.9692,39.4415,0,0,0,0,5.2192,498.452,0,0,41.9048,7.9957,2.4049,48.5996,0.0034,4.6753,0,0,316.6664,0,0,1,0,0.575,7.692,0,2.0495,0,0.9504,0,0,78.1994,0,0,1.9029,0.6342,10.9438,0,1.2244,0,0,100.3114,0,0,9.0259,0,3.1178,0,4.1653,0,0,136.2945,0,0,20,7.2867,0,2.9302,0,0.9673,0,0,90.5666,0,0,10.4467,0,5.8033,200.5818,6.2812,7.6361,0.5328,0,0,13.9752,0,0,37.3,0,7.8027,38.6182,35.9167,9.6772,0.7964,0,0,10.5113,0,0,1.9108,0,12.6711,0,1.3047,3.4811,0.9991,0,0,14.6924,0,0
12:02:30 12/02/22 KST,1.175,0.45,6.6921,0,1.2916,0,0,131.5272,0,0,5.9086,0,2.9881,413.0667,7.2,14.5518,0,0,1.9962,571.0036,0,0,0,0,5.2804,175.2823,0,0,38.3095,13.1128,0,8.114,120.3556,12.925,25.9388,0,0,1.9692,39.4415,0,0,0,0,5.2192,498.452,0,0,41.9048,7.4994,3.2424,51.226,0.0035,4.8418,0,0,315.3584,0,0,1,0,0.124,7.474,0.0189,2.3496,0,0.8379,0,0,71.8815,0,0,2.4704,1.0392,16.3141,0,1.2899,0,0,108.4066,0,0,8.9314,0,3.3579,0,3.4455,0,0,112.7182,0,0,18.185,7.5212,0,3.012,0,0.9576,0,0,87.5573,0,0,6.9066,0,5.8042,258.2229,6.1328,7.6355,0.5194,0,0,13.6229,0,0,37.3038,0,7.8029,54.2545,35.9583,9.679,0.7949,0,0,10.5141,0,0,5.2449,0,12.6711,0,1.2578,3.4815,0.9662,0,0,14.2111,0,0
12:02:42 12/02/22 KST,1.7906,0.7209,10.6624,0,0.9175,0,0,90.5493,0,0,5.9086,0,2.9881,413.0667,7.2,14.5518,0,0,1.9962,571.0036,0,0,0,0,5.2804,175.2823,0,0,38.3095,13.2119,0,8.114,175.6444,13.7625,25.9642,0,0,1.6498,38.3717,0,0,0,0,5.0678,496.0985,0,0,42.0952,4.975,2.425,36.2379,0.001,4.7037,0,0,309.3296,0,0,1,0,0.34,7.4039,0.0234,2.3809,0,0.9883,0,0,88.3714,0,0,2.0481,0.8874,13.9253,0,1.2662,0,0,104.7478,0,0,6.758,0,2.6425,0,4.2419,0,0,136.5077,0,0,13.4,7.6766,0,2.952,0,0.9194,0,0,84.9594,0,0,6.4246,0,5.8053,199.68,6.2344,7.6872,0.5328,0,0,13.9782,0,0,39.3322,0,7.803,61.2552,35.3333,9.6705,0.7499,0,0,9.9163,0,0,2.1676,0,12.6711,0,1.2344,3.4815,0.9984,0,0,14.6868,0,0
12:02:53 12/02/22 KST,1.9857,0.9165,13.2324,0,1.2983,0,0,128.0205,0,0,5.8289,0,2.9881,296.4444,7.4375,14.5067,0,0,1.6634,569.2069,0,0,0,0,4.9537,167.9868,0,0,38.2857,12.8806,0,8.114,147.7333,14.475,25.9597,0,0,1.2904,39.2181,0,0,0,0,5.1777,498.0429,0,0,42.2857,7.3302,2.8814,49.4412,0.1696,3.9266,0,0,257.9064,0,0,1,0,0.095,7.4942,0.0247,2.4377,0,0.8607,0,0,75.1475,0,0,2.4282,0.9763,15.1854,0,1.2822,0,0,109.4483,0,0,8.8623,0,3.3554,0,4.3009,0,0,137.3702,0,0,13.403,6.234,0,2.4773,0,0.9336,0,0,84.8445,0,0,9.7122,0,5.8061,199.4713,6.2344,7.6661,0.5143,0,0,13.4951,0,0,36.9314,0,7.803,58.1829,34.625,9.6748,0.7921,0,0,10.4908,0,0,4.8378,0,12.6711,0,1.1875,3.4802,0.9668,0,0,14.2193,0,0
12:03:05 12/02/22 KST,1.9032,0.8694,13.0066,0,1.29,0,0,129.9134,0,0,5.5903,0,2.9881,413.3333,7.4875,14.5045,0,0,1.4185,569.1844,0,0,0,0,5.1281,152.4793,0,0,38.2619,12.9156,0,8.114,175.6444,15.3375,25.9847,0,0,2.3158,39.238,0,0,0,0,5.506,497.7621,0,0,42.5952,7.4247,2.3794,44.4743,0.3226,4.2648,0,0,305.2963,0,0,1,0,0.5857,7.2818,0.0226,2.2389,0,1.0481,0,0,89.9278,0,0,2.4263,1.0641,16.268,0,1.3121,0,0,110.4378,0,0,8.7208,0,3.3642,0,4.0991,0,0,132.0423,0,0,10.2,5.6144,0,2.4581,0,0.921,0,0,85.1091,0,0,10.5835,0,5.807,257.6578,6.3281,7.6835,0.5078,0,0,13.3241,0,0,36.6841,0,7.8042,58.1295,34.0417,9.6689,0.7929,0,0,10.4821,0,0,4.8888,0,12.6711,0,1.2188,3.4854,0.9678,0,0,14.2349,0,0
12:03:17 12/02/22 KST,2.3563,1.1782,16.1807,0,1.072,0,0,110.0224,0,0,6.0406,0,2.9881,275.4667,7.5125,14.4379,0,0,1.3893,569.9444,0,0,0,0,4.6657,133.5727,0,0,38.4524,12.7864,0,8.114,132.9778,15.5,26.0182,0,0,2.4403,38.9999,0,0,0,0,5.4729,496.4796,0,0,41.9524,6.3404,1.4931,34.7214,0.3827,3.8302,0,0,288.0467,0,0,1,0,0.065,7.1746,0,1.8301,0,0.9803,0,0,85.8923,0,0,2.42,1.0034,14.8767,0,1.2887,0,0,106.8579,0,0,8.7714,0,3.0665,0,3.9753,0,0,128.1266,0,0,12.2,7.3474,0.1429,4.5562,0,0.9123,0,0,82.336,0,0,6.8636,0,5.8082,135.4982,6.2344,7.6446,0.5302,0,0,13.4763,0,0,38.7436,0,7.8042,42.9638,33.375,9.6628,0.768,0,0,10.1683,0,0,1.7303,0,12.6711,0,1.2656,3.4861,0.996,0,0,14.6933,0,0
12:03:29 12/02/22 KST,2.2011,1.0159,14.3466,0,1.3075,0,0,131.4953,0,0,6.0406,0,2.9881,275.4667,7.5125,14.4379,0,0,1.3893,569.9444,0,0,0,0,4.6657,133.5727,0,0,38.4524,12.7864,0,8.114,132.9778,15.5,26.0182,0,0,2.4403,38.9999,0,0,0,0,5.4729,496.4796,0,0,41.9524,7.293,2.3257,43.6806,0.2103,3.6692,0,0,273.7782,0,0,1,0,0.0833,7.2903,0.06,3.9668,0,0.7861,0,0,65.6442,0,0,2.5147,1.1898,17.3326,0.0001,0.8438,0,0,66.0186,0,0,8.688,0,3.1578,0,3.9212,0,0,127.1971,0,0,12,7.4334,0.1906,5.1374,0,0.7617,0,0,67.5915,0,0,9.2781,0,5.8091,234.7472,6.2031,7.6422,0.5131,0,0,13.0408,0,0,36.8348,0,7.8043,90.5455,33.0417,9.6481,0.8038,0,0,10.7233,0,0,1.1722,0,12.6711,0,1.25,3.4864,0.996,0,0,14.6945,0,0
12:03:41 12/02/22 KST,1.8137,0.8206,11.3043,0,1.318,0,0,140.0956,0,0,5.7628,0,2.9881,396.0889,7.9,14.4348,0,0,1.6616,566.3401,0,0,0,0,4.9751,127.3179,0,0,37.9286,12.7978,0,8.114,246.9333,15.3875,26.027,0,0,1.6308,38.2582,0,0,0,0,5.1898,497.8603,0,0,42.0952,7.0367,2.087,41.4193,0.1365,3.5708,0,0,275.4613,0,0,1,0,0.0933,7.4347,0.0393,3.3014,0,1.0089,0,0,78.2602,0,0,2.3932,1.0364,15.4511,0,1.2815,0,0,102.1661,0,0,8.688,0,3.1578,0,3.1132,0,0,100.959,0,0,13.214,8.0491,0.1845,5.0974,0,0.8817,0,0,81.1482,0,0,9.5598,0,5.8101,235.057,6.1172,7.6449,0.5141,0,0,13.0704,0,0,36.4105,0,7.8,115.2436,32.8333,9.6413,0.7938,0,0,10.4871,0,0,1.9856,0,12.6711,0,1.2188,3.4898,0.996,0,0,14.6966,0,0
12:03:52 12/02/22 KST,1.7429,0.7883,10.8534,0,1.2903,0,0,129.975,0,0,6.0178,0,2.9881,274.7556,7.7625,14.4418,0,0,1.7275,567.1863,0,0,0,0,5.0621,128.6641,0,0,38.1667,12.8206,0,8.114,211.3778,14.9625,25.9394,0,0,0.9184,38.4359,0,0,0,0,5.2653,498.1664,0,0,41.9524,6.6401,2.1619,41.4918,0.0023,3.6171,0,0,282.2082,0,0,1,0,0.09,7.6838,0.0551,3.9339,0,1.0453,0,0,79.7182,0,0,2.266,0.814,13.2403,0,1.262,0,0,103.6342,0,0,8.8031,0.083,4.3843,0,4.3538,0,0,139.4437,0,0,14,7.8873,0.1488,2.6864,0,0.8919,0,0,80.066,0,0,7.0155,0,5.8112,184.9964,6.0781,7.6022,0.5302,0,0,13.4799,0,0,41.5267,0,7.8,108.1635,32.375,9.6531,0.7427,0,0,9.8265,0,0,1.8745,0,12.6711,0,1.1719,3.4868,0.9975,0,0,14.7023,0,0
12:04:04 12/02/22 KST,1.5128,0.6092,9.3712,0,1.2964,0,0,135.2347,0,0,5.7575,0,2.9881,397.2444,8.0375,14.4579,0,0,1.391,569.5998,0,0,0,0,5.1287,134.7917,0,0,38.1429,12.9039,0,8.114,256.8889,14.675,25.9664,0,0,1.8797,38.902,0,0,0,0,5.4755,496.5435,0,0,42.2381,6.4425,1.6106,36.763,0.2032,3.0623,0,0,247.1626,0,0,1,0,0.0249,7.8236,0.6185,9.0977,0,0.8855,0,0,62.9591,0,0,1.35,0.425,7.3261,0,1.2391,0,0,102.8859,0,0,8.9498,0.1276,4.9096,0,4.3159,0,0,138.5528,0,0,10.8,7.7008,0.0216,3.3094,0,0.6873,0,0,63.984,0,0,6.5773,0,5.8123,234.8533,5.9766,7.3993,0.5435,0,0,14.3824,0,0,37.4102,0,7.8001,109.5273,35.875,9.6504,0.8043,0,0,10.7668,0,0,1.7101,0,12.6711,0,1.1562,3.4827,0.9973,0,0,14.6982,0,0
12:04:16 12/02/22 KST,1.7002,0.6521,11.0534,0,1.0281,0,0,99.0802,0,0,5.7533,0,2.9881,286.4,7.95,14.4671,0,0,1.7025,567.4724,0,0,0,0,4.9872,123.6111,0,0,38.1429,12.9039,0,8.114,256.8889,14.675,25.9664,0,0,1.8797,38.902,0,0,0,0,5.4755,496.5435,0,0,42.2381,6.4526,1.5597,35.118,0.1602,3.4896,0,0,271.0512,0,0,1,0,0.035,7.8525,0.8184,10.2637,0,0.9942,0,0,84.7498,0,0,1.9181,0.6604,11.3182,0,1.2788,0,0,107.3799,0,0,7.031,0.1585,4.5335,0,4.2321,0,0,134.9575,0,0,6.2,6.1959,0.0239,2.6828,0,0.9468,0,0,88.1372,0,0,9.2773,0,5.8131,186.2247,5.9297,7.5106,0.516,0,0,13.5392,0,0,37.4604,0,7.8001,110.8218,39.8333,9.6429,0.8044,0,0,10.7686,0,0,2.021,0,12.6711,0,1.1406,3.4819,0.9984,0,0,14.695,0,0
